"Year","depart","land","lat1","lon1","state.x","lat2","lon2","state.y"
2008,"SWF","STL",41.504094,-74.104839,"New York",38.748697,-90.370028,"Missouri"
2001,"DEN","SJC",39.861656,-104.673178,"Colorado",37.3626,-121.929022,"California"
2000,"DTW","HOU",42.212444,-83.353389,"Michigan",29.645419,-95.278889,"Texas"
2000,"LAS","DCA",36.080056,-115.15225,"Nevada",38.852083,-77.037722,"District of Columbia"
2007,"MCO","SFO",28.429394,-81.308994,"Florida",37.618972,-122.374889,"California"
1998,"GSP","HPN",34.895556,-82.218889,"South Carolina",41.066959,-73.707575,"New York"
2008,"JFK","PHF",40.639751,-73.778925,"New York",37.131894,-76.492989,"Virginia"
2001,"ELP","LAX",31.80725,-106.377583,"Texas",33.942536,-118.408075,"California"
2010,"DTW","ONT",42.212444,-83.353389,"Michigan",34.056,-117.601194,"California"
2010,"DAL","OKC",32.847111,-96.851778,"Texas",35.393089,-97.600733,"Oklahoma"
2002,"SNA","GEG",33.675667,-117.868222,"California",47.619861,-117.533833,"Washington"
1998,"SAN","PIE",32.733556,-117.189667,"California",27.910167,-82.687389,"Florida"
2010,"JFK","ORF",40.639751,-73.778925,"New York",36.894611,-76.201222,"Virginia"
1997,"MCI","FLL",39.297606,-94.713905,"Missouri",26.072583,-80.15275,"Florida"
2013,"MDW","SAN",41.785972,-87.752417,"Illinois",32.733556,-117.189667,"California"
2003,"LGB","BWI",33.817722,-118.151611,"California",39.175361,-76.668333,"Maryland"
2014,"ELP","LGA",31.80725,-106.377583,"Texas",40.777245,-73.872608,"New York"
2014,"PVD","IAH",41.732581,-71.420383,"Rhode Island",29.984433,-95.341442,"Texas"
2004,"MDW","CMH",41.785972,-87.752417,"Illinois",39.997972,-82.891889,"Ohio"
1993,"CAE","LGA",33.938833,-81.119528,"South Carolina",40.777245,-73.872608,"New York"
2012,"EYW","JFK",24.556111,-81.759556,"Florida",40.639751,-73.778925,"New York"
2003,"HPN","TUL",41.066959,-73.707575,"New York",36.198389,-95.888111,"Oklahoma"
2002,"HPN","RNO",41.066959,-73.707575,"New York",39.499108,-119.768108,"Nevada"
1993,"DTW","PHX",42.212444,-83.353389,"Michigan",33.434278,-112.011583,"Arizona"
1998,"DFW","ICT",32.896828,-97.037997,"Texas",37.649944,-97.433056,"Kansas"
2005,"SAN","BWI",32.733556,-117.189667,"California",39.175361,-76.668333,"Maryland"
2001,"SWF","SAT",41.504094,-74.104839,"New York",29.533694,-98.469778,"Texas"
1997,"BUR","MFR",34.200667,-118.358667,"California",42.374228,-122.8735,"Oregon"
2013,"ACY","TPA",39.457583,-74.577167,"New Jersey",27.975472,-82.53325,"Florida"
1999,"JFK","TUL",40.639751,-73.778925,"New York",36.198389,-95.888111,"Oklahoma"
1999,"SNA","RDU",33.675667,-117.868222,"California",35.877639,-78.787472,"North Carolina"
2012,"LGB","TPA",33.817722,-118.151611,"California",27.975472,-82.53325,"Florida"
1993,"BOS","MKE",42.364347,-71.005181,"Massachusetts",42.947222,-87.896583,"Wisconsin"
1994,"IAH","SEA",29.984433,-95.341442,"Texas",47.449,-122.309306,"Washington"
2001,"DAL","SDF",32.847111,-96.851778,"Texas",38.1740858,-85.7364989,"Kentucky"
2000,"IAH","IND",29.984433,-95.341442,"Texas",39.717331,-86.294383,"Indiana"
2004,"BUR","TPA",34.200667,-118.358667,"California",27.975472,-82.53325,"Florida"
1999,"MEM","DCA",35.042417,-89.976667,"Tennessee",38.852083,-77.037722,"District of Columbia"
2002,"MSP","SWF",44.881956,-93.221767,"Minnesota",41.504094,-74.104839,"New York"
2002,"MYR","EWR",33.67975,-78.928333,"South Carolina",40.6925,-74.168667,"New Jersey"
1997,"OAK","SEA",37.721278,-122.220722,"California",47.449,-122.309306,"Washington"
2014,"DEN","ONT",39.861656,-104.673178,"Colorado",34.056,-117.601194,"California"
2003,"SWF","SJC",41.504094,-74.104839,"New York",37.3626,-121.929022,"California"
1994,"ORF","OAK",36.894611,-76.201222,"Virginia",37.721278,-122.220722,"California"
2001,"BUR","RNO",34.200667,-118.358667,"California",39.499108,-119.768108,"Nevada"
1998,"BDL","MIA",41.938889,-72.683222,"Connecticut",25.79325,-80.290556,"Florida"
2012,"HPN","SYR",41.066959,-73.707575,"New York",43.111187,-76.106311,"New York"
2001,"JAN","IAD",32.311111,-90.075833,"Mississippi",38.944533,-77.455811,"Virginia"
2001,"ATL","ISP",33.636719,-84.428067,"Georgia",40.79525,-73.100222,"New York"
2001,"LAS","OAK",36.080056,-115.15225,"Nevada",37.721278,-122.220722,"California"
2013,"PVD","CHS",41.732581,-71.420383,"Rhode Island",32.898647,-80.040528,"South Carolina"
1999,"FLL","MSY",26.072583,-80.15275,"Florida",29.993389,-90.258028,"Louisiana"
2002,"LAX","HPN",33.942536,-118.408075,"California",41.066959,-73.707575,"New York"
1996,"MKE","DCA",42.947222,-87.896583,"Wisconsin",38.852083,-77.037722,"District of Columbia"
2013,"GSP","DCA",34.895556,-82.218889,"South Carolina",38.852083,-77.037722,"District of Columbia"
1996,"LIT","IAD",34.729444,-92.224306,"Arkansas",38.944533,-77.455811,"Virginia"
1998,"MIA","EWR",25.79325,-80.290556,"Florida",40.6925,-74.168667,"New Jersey"
2014,"DFW","SWF",32.896828,-97.037997,"Texas",41.504094,-74.104839,"New York"
2010,"MEM","SWF",35.042417,-89.976667,"Tennessee",41.504094,-74.104839,"New York"
1997,"EWR","SFO",40.6925,-74.168667,"New Jersey",37.618972,-122.374889,"California"
2010,"MSP","LGA",44.881956,-93.221767,"Minnesota",40.777245,-73.872608,"New York"
2004,"ORD","SAN",41.978603,-87.904842,"Illinois",32.733556,-117.189667,"California"
2005,"BUF","OAK",42.940525,-78.732167,"New York",37.721278,-122.220722,"California"
2010,"SAN","SJC",32.733556,-117.189667,"California",37.3626,-121.929022,"California"
2005,"PVD","LAX",41.732581,-71.420383,"Rhode Island",33.942536,-118.408075,"California"
2010,"MSN","DCA",43.139858,-89.337514,"Wisconsin",38.852083,-77.037722,"District of Columbia"
2011,"ABQ","DCA",35.0402222,-106.6091944,"New Mexico",38.852083,-77.037722,"District of Columbia"
2013,"SNA","PHL",33.675667,-117.868222,"California",39.871944,-75.241139,"Pennsylvania"
1998,"EUG","SNA",44.124583,-123.211972,"Oregon",33.675667,-117.868222,"California"
2000,"DEN","JFK",39.861656,-104.673178,"Colorado",40.639751,-73.778925,"New York"
2012,"IND","DCA",39.717331,-86.294383,"Indiana",38.852083,-77.037722,"District of Columbia"
2002,"LAS","EWR",36.080056,-115.15225,"Nevada",40.6925,-74.168667,"New Jersey"
2013,"DSM","BWI",41.533972,-93.663083,"Iowa",39.175361,-76.668333,"Maryland"
2012,"MDW","TUL",41.785972,-87.752417,"Illinois",36.198389,-95.888111,"Oklahoma"
2005,"IAD","ICT",38.944533,-77.455811,"Virginia",37.649944,-97.433056,"Kansas"
2013,"HOU","TUL",29.645419,-95.278889,"Texas",36.198389,-95.888111,"Oklahoma"
2003,"DFW","BDL",32.896828,-97.037997,"Texas",41.938889,-72.683222,"Connecticut"
2008,"SFO","TUS",37.618972,-122.374889,"California",32.116083,-110.941028,"Arizona"
1993,"LAX","LGA",33.942536,-118.408075,"California",40.777245,-73.872608,"New York"
1996,"MEM","BWI",35.042417,-89.976667,"Tennessee",39.175361,-76.668333,"Maryland"
1997,"BUF","HPN",42.940525,-78.732167,"New York",41.066959,-73.707575,"New York"
1997,"IAH","JFK",29.984433,-95.341442,"Texas",40.639751,-73.778925,"New York"
1996,"JFK","SJC",40.639751,-73.778925,"New York",37.3626,-121.929022,"California"
2012,"GSO","MIA",36.09775,-79.937306,"North Carolina",25.79325,-80.290556,"Florida"
2001,"DTW","LAX",42.212444,-83.353389,"Michigan",33.942536,-118.408075,"California"
2007,"CAK","DEN",40.9160833,-81.4421944,"Ohio",39.861656,-104.673178,"Colorado"
2004,"IAH","JAN",29.984433,-95.341442,"Texas",32.311111,-90.075833,"Mississippi"
2002,"EWR","RIC",40.6925,-74.168667,"New Jersey",37.505167,-77.319667,"Virginia"
1996,"DFW","RDU",32.896828,-97.037997,"Texas",35.877639,-78.787472,"North Carolina"
1999,"PDX","BWI",45.588722,-122.5975,"Oregon",39.175361,-76.668333,"Maryland"
1993,"ABQ","ORD",35.0402222,-106.6091944,"New Mexico",41.978603,-87.904842,"Illinois"
2003,"BOS","MEM",42.364347,-71.005181,"Massachusetts",35.042417,-89.976667,"Tennessee"
2007,"SNA","TPA",33.675667,-117.868222,"California",27.975472,-82.53325,"Florida"
2001,"MEM","ISP",35.042417,-89.976667,"Tennessee",40.79525,-73.100222,"New York"
2014,"FLL","PHL",26.072583,-80.15275,"Florida",39.871944,-75.241139,"Pennsylvania"
2000,"SWF","RNO",41.504094,-74.104839,"New York",39.499108,-119.768108,"Nevada"
2014,"DSM","ONT",41.533972,-93.663083,"Iowa",34.056,-117.601194,"California"
1993,"ORD","RNO",41.978603,-87.904842,"Illinois",39.499108,-119.768108,"Nevada"
2002,"HPN","TPA",41.066959,-73.707575,"New York",27.975472,-82.53325,"Florida"
2005,"HOU","DCA",29.645419,-95.278889,"Texas",38.852083,-77.037722,"District of Columbia"
2004,"LAS","MIA",36.080056,-115.15225,"Nevada",25.79325,-80.290556,"Florida"
1999,"DFW","PDX",32.896828,-97.037997,"Texas",45.588722,-122.5975,"Oregon"
2001,"ORD","MYR",41.978603,-87.904842,"Illinois",33.67975,-78.928333,"South Carolina"
1993,"RSW","DCA",26.536167,-81.755167,"Florida",38.852083,-77.037722,"District of Columbia"
2007,"MIA","SAN",25.79325,-80.290556,"Florida",32.733556,-117.189667,"California"
2002,"DEN","ISP",39.861656,-104.673178,"Colorado",40.79525,-73.100222,"New York"
2005,"ATL","MHT",33.636719,-84.428067,"Georgia",42.932556,-71.435667,"New Hampshire"
2012,"BHM","HPN",33.562942,-86.75355,"Alabama",41.066959,-73.707575,"New York"
2002,"GSO","JFK",36.09775,-79.937306,"North Carolina",40.639751,-73.778925,"New York"
2004,"HOU","MSY",29.645419,-95.278889,"Texas",29.993389,-90.258028,"Louisiana"
2012,"CMH","ONT",39.997972,-82.891889,"Ohio",34.056,-117.601194,"California"
2000,"TYS","EWR",35.810972,-83.994028,"Tennessee",40.6925,-74.168667,"New Jersey"
2007,"MSY","ISP",29.993389,-90.258028,"Louisiana",40.79525,-73.100222,"New York"
2009,"BTV","ISP",44.471861,-73.153278,"Vermont",40.79525,-73.100222,"New York"
2011,"CAK","DAL",40.9160833,-81.4421944,"Ohio",32.847111,-96.851778,"Texas"
2002,"RNO","DCA",39.499108,-119.768108,"Nevada",38.852083,-77.037722,"District of Columbia"
1997,"MCI","JFK",39.297606,-94.713905,"Missouri",40.639751,-73.778925,"New York"
2014,"BUF","FLL",42.940525,-78.732167,"New York",26.072583,-80.15275,"Florida"
1993,"BUF","LGA",42.940525,-78.732167,"New York",40.777245,-73.872608,"New York"
1997,"PHF","SAN",37.131894,-76.492989,"Virginia",32.733556,-117.189667,"California"
2000,"MHT","DCA",42.932556,-71.435667,"New Hampshire",38.852083,-77.037722,"District of Columbia"
2013,"ONT","MCO",34.056,-117.601194,"California",28.429394,-81.308994,"Florida"
1998,"PIT","TPA",40.491467,-80.232872,"Pennsylvania",27.975472,-82.53325,"Florida"
1998,"BHM","DFW",33.562942,-86.75355,"Alabama",32.896828,-97.037997,"Texas"
2005,"PWM","IAD",43.646161,-70.309281,"Maine",38.944533,-77.455811,"Virginia"
1997,"CAK","STL",40.9160833,-81.4421944,"Ohio",38.748697,-90.370028,"Missouri"
2013,"MEM","HPN",35.042417,-89.976667,"Tennessee",41.066959,-73.707575,"New York"
2011,"SAT","OAK",29.533694,-98.469778,"Texas",37.721278,-122.220722,"California"
2012,"ONT","BNA",34.056,-117.601194,"California",36.124472,-86.678194,"Tennessee"
2002,"BUR","PHL",34.200667,-118.358667,"California",39.871944,-75.241139,"Pennsylvania"
2006,"DEN","MCI",39.861656,-104.673178,"Colorado",39.297606,-94.713905,"Missouri"
1999,"SNA","PIT",33.675667,-117.868222,"California",40.491467,-80.232872,"Pennsylvania"
2002,"ONT","HPN",34.056,-117.601194,"California",41.066959,-73.707575,"New York"
2008,"ORD","FLL",41.978603,-87.904842,"Illinois",26.072583,-80.15275,"Florida"
1993,"SJC","GEG",37.3626,-121.929022,"California",47.619861,-117.533833,"Washington"
1999,"LGB","FLL",33.817722,-118.151611,"California",26.072583,-80.15275,"Florida"
2002,"CLE","ONT",41.411689,-81.849794,"Ohio",34.056,-117.601194,"California"
2000,"DFW","IAH",32.896828,-97.037997,"Texas",29.984433,-95.341442,"Texas"
2000,"ABQ","ISP",35.0402222,-106.6091944,"New Mexico",40.79525,-73.100222,"New York"
1999,"PVD","ONT",41.732581,-71.420383,"Rhode Island",34.056,-117.601194,"California"
2005,"LAS","JFK",36.080056,-115.15225,"Nevada",40.639751,-73.778925,"New York"
2006,"MCI","LAX",39.297606,-94.713905,"Missouri",33.942536,-118.408075,"California"
2008,"MSP","JFK",44.881956,-93.221767,"Minnesota",40.639751,-73.778925,"New York"
1998,"PVD","HOU",41.732581,-71.420383,"Rhode Island",29.645419,-95.278889,"Texas"
2012,"FLL","SLC",26.072583,-80.15275,"Florida",40.788389,-111.977772,"Utah"
2006,"RIC","OAK",37.505167,-77.319667,"Virginia",37.721278,-122.220722,"California"
2004,"CVG","JFK",39.048836,-84.667822,"Kentucky",40.639751,-73.778925,"New York"
2013,"GRR","SNA",42.880833,-85.522806,"Michigan",33.675667,-117.868222,"California"
2008,"GRR","ONT",42.880833,-85.522806,"Michigan",34.056,-117.601194,"California"
2009,"LGA","STL",40.777245,-73.872608,"New York",38.748697,-90.370028,"Missouri"
1999,"ISP","PHF",40.79525,-73.100222,"New York",37.131894,-76.492989,"Virginia"
2004,"EWR","BWI",40.6925,-74.168667,"New Jersey",39.175361,-76.668333,"Maryland"
2009,"RSW","SNA",26.536167,-81.755167,"Florida",33.675667,-117.868222,"California"
2012,"SWF","ORF",41.504094,-74.104839,"New York",36.894611,-76.201222,"Virginia"
2004,"CLE","PHL",41.411689,-81.849794,"Ohio",39.871944,-75.241139,"Pennsylvania"
2003,"CLE","HOU",41.411689,-81.849794,"Ohio",29.645419,-95.278889,"Texas"
2009,"DFW","LGB",32.896828,-97.037997,"Texas",33.817722,-118.151611,"California"
2006,"ORD","SAT",41.978603,-87.904842,"Illinois",29.533694,-98.469778,"Texas"
1993,"HPN","SLC",41.066959,-73.707575,"New York",40.788389,-111.977772,"Utah"
2001,"ORD","MCO",41.978603,-87.904842,"Illinois",28.429394,-81.308994,"Florida"
2002,"MIA","SLC",25.79325,-80.290556,"Florida",40.788389,-111.977772,"Utah"
2006,"ORD","SRQ",41.978603,-87.904842,"Illinois",27.395444,-82.554389,"Florida"
1997,"BUF","BUR",42.940525,-78.732167,"New York",34.200667,-118.358667,"California"
2006,"JAX","LGA",30.494056,-81.687861,"Florida",40.777245,-73.872608,"New York"
1994,"HOU","MSP",29.645419,-95.278889,"Texas",44.881956,-93.221767,"Minnesota"
2012,"HOU","ORF",29.645419,-95.278889,"Texas",36.894611,-76.201222,"Virginia"
1998,"BDL","OAK",41.938889,-72.683222,"Connecticut",37.721278,-122.220722,"California"
1998,"HOU","JFK",29.645419,-95.278889,"Texas",40.639751,-73.778925,"New York"
2013,"DTW","SWF",42.212444,-83.353389,"Michigan",41.504094,-74.104839,"New York"
2001,"LGA","MCO",40.777245,-73.872608,"New York",28.429394,-81.308994,"Florida"
2006,"MCI","BWI",39.297606,-94.713905,"Missouri",39.175361,-76.668333,"Maryland"
1999,"FLL","PDX",26.072583,-80.15275,"Florida",45.588722,-122.5975,"Oregon"
2010,"EWR","SLC",40.6925,-74.168667,"New Jersey",40.788389,-111.977772,"Utah"
2006,"BDL","ONT",41.938889,-72.683222,"Connecticut",34.056,-117.601194,"California"
1998,"IND","SFO",39.717331,-86.294383,"Indiana",37.618972,-122.374889,"California"
2013,"FLL","STL",26.072583,-80.15275,"Florida",38.748697,-90.370028,"Missouri"
2005,"CAK","MCO",40.9160833,-81.4421944,"Ohio",28.429394,-81.308994,"Florida"
1996,"MCO","IAD",28.429394,-81.308994,"Florida",38.944533,-77.455811,"Virginia"
1998,"BOS","ORF",42.364347,-71.005181,"Massachusetts",36.894611,-76.201222,"Virginia"
2003,"LAX","MIA",33.942536,-118.408075,"California",25.79325,-80.290556,"Florida"
2009,"PVD","MDW",41.732581,-71.420383,"Rhode Island",41.785972,-87.752417,"Illinois"
2003,"BUR","GEG",34.200667,-118.358667,"California",47.619861,-117.533833,"Washington"
1994,"AUS","IAD",30.194528,-97.669889,"Texas",38.944533,-77.455811,"Virginia"
2006,"DFW","STL",32.896828,-97.037997,"Texas",38.748697,-90.370028,"Missouri"
2004,"CLE","SWF",41.411689,-81.849794,"Ohio",41.504094,-74.104839,"New York"
1999,"MIA","MSY",25.79325,-80.290556,"Florida",29.993389,-90.258028,"Louisiana"
2005,"STL","IAD",38.748697,-90.370028,"Missouri",38.944533,-77.455811,"Virginia"
2000,"LGA","OMA",40.777245,-73.872608,"New York",41.303167,-95.894069,"Nebraska"
1999,"RSW","ISP",26.536167,-81.755167,"Florida",40.79525,-73.100222,"New York"
2002,"BUR","MCO",34.200667,-118.358667,"California",28.429394,-81.308994,"Florida"
2003,"PVD","PDX",41.732581,-71.420383,"Rhode Island",45.588722,-122.5975,"Oregon"
1993,"MHT","ROC",42.932556,-71.435667,"New Hampshire",43.118866,-77.672389,"New York"
1998,"COS","DCA",38.805805,-104.700778,"Colorado",38.852083,-77.037722,"District of Columbia"
1998,"SDF","MIA",38.1740858,-85.7364989,"Kentucky",25.79325,-80.290556,"Florida"
1998,"PIT","SJC",40.491467,-80.232872,"Pennsylvania",37.3626,-121.929022,"California"
2000,"ALB","OAK",42.748267,-73.801692,"New York",37.721278,-122.220722,"California"
1999,"HOU","SEA",29.645419,-95.278889,"Texas",47.449,-122.309306,"Washington"
2008,"PNS","DCA",30.473425,-87.186611,"Florida",38.852083,-77.037722,"District of Columbia"
2004,"BOS","CVG",42.364347,-71.005181,"Massachusetts",39.048836,-84.667822,"Kentucky"
2007,"FLL","ISP",26.072583,-80.15275,"Florida",40.79525,-73.100222,"New York"
2012,"LAX","OMA",33.942536,-118.408075,"California",41.303167,-95.894069,"Nebraska"
2009,"DEN","SFO",39.861656,-104.673178,"Colorado",37.618972,-122.374889,"California"
2004,"SNA","EWR",33.675667,-117.868222,"California",40.6925,-74.168667,"New Jersey"
2004,"ATL","PVD",33.636719,-84.428067,"Georgia",41.732581,-71.420383,"Rhode Island"
2014,"RNO","IAD",39.499108,-119.768108,"Nevada",38.944533,-77.455811,"Virginia"
1996,"MEM","LGA",35.042417,-89.976667,"Tennessee",40.777245,-73.872608,"New York"
2008,"DFW","PHX",32.896828,-97.037997,"Texas",33.434278,-112.011583,"Arizona"
1997,"IAH","MCO",29.984433,-95.341442,"Texas",28.429394,-81.308994,"Florida"
1999,"SAT","SJC",29.533694,-98.469778,"Texas",37.3626,-121.929022,"California"
1999,"MDW","OKC",41.785972,-87.752417,"Illinois",35.393089,-97.600733,"Oklahoma"
1998,"PSP","OAK",33.829667,-116.506694,"California",37.721278,-122.220722,"California"
2012,"LGB","PSC",33.817722,-118.151611,"California",46.2647,-119.119,"Washington"
2008,"BOS","DFW",42.364347,-71.005181,"Massachusetts",32.896828,-97.037997,"Texas"
2011,"FLL","PIT",26.072583,-80.15275,"Florida",40.491467,-80.232872,"Pennsylvania"
2006,"HOU","SLC",29.645419,-95.278889,"Texas",40.788389,-111.977772,"Utah"
2011,"PIT","OAK",40.491467,-80.232872,"Pennsylvania",37.721278,-122.220722,"California"
2013,"MIA","RIC",25.79325,-80.290556,"Florida",37.505167,-77.319667,"Virginia"
1998,"BHM","DCA",33.562942,-86.75355,"Alabama",38.852083,-77.037722,"District of Columbia"
2006,"CRP","DAL",27.770361,-97.501222,"Texas",32.847111,-96.851778,"Texas"
2012,"PVD","MSY",41.732581,-71.420383,"Rhode Island",29.993389,-90.258028,"Louisiana"
2011,"ATL","DCA",33.636719,-84.428067,"Georgia",38.852083,-77.037722,"District of Columbia"
2003,"MDW","LAX",41.785972,-87.752417,"Illinois",33.942536,-118.408075,"California"
2002,"SWF","SAV",41.504094,-74.104839,"New York",32.127583,-81.202139,"Georgia"
2006,"CVG","TPA",39.048836,-84.667822,"Kentucky",27.975472,-82.53325,"Florida"
2013,"LAX","ORF",33.942536,-118.408075,"California",36.894611,-76.201222,"Virginia"
1999,"ONT","OMA",34.056,-117.601194,"California",41.303167,-95.894069,"Nebraska"
2010,"SNA","MSY",33.675667,-117.868222,"California",29.993389,-90.258028,"Louisiana"
2014,"MHT","OAK",42.932556,-71.435667,"New Hampshire",37.721278,-122.220722,"California"
2010,"PVD","DTW",41.732581,-71.420383,"Rhode Island",42.212444,-83.353389,"Michigan"
2014,"ISP","PHX",40.79525,-73.100222,"New York",33.434278,-112.011583,"Arizona"
2010,"EWR","PIT",40.6925,-74.168667,"New Jersey",40.491467,-80.232872,"Pennsylvania"
1998,"MKE","SJC",42.947222,-87.896583,"Wisconsin",37.3626,-121.929022,"California"
1996,"MCI","SWF",39.297606,-94.713905,"Missouri",41.504094,-74.104839,"New York"
2011,"EWR","IAD",40.6925,-74.168667,"New Jersey",38.944533,-77.455811,"Virginia"
2008,"HOU","LBB",29.645419,-95.278889,"Texas",33.663639,-101.822778,"Texas"
1999,"ELP","BWI",31.80725,-106.377583,"Texas",39.175361,-76.668333,"Maryland"
2000,"DAB","JFK",29.184722,-81.060556,"Florida",40.639751,-73.778925,"New York"
1996,"DEN","PIE",39.861656,-104.673178,"Colorado",27.910167,-82.687389,"Florida"
2002,"ONT","EWR",34.056,-117.601194,"California",40.6925,-74.168667,"New Jersey"
2004,"DFW","DEN",32.896828,-97.037997,"Texas",39.861656,-104.673178,"Colorado"
2010,"ONT","MSP",34.056,-117.601194,"California",44.881956,-93.221767,"Minnesota"
1999,"DEN","LGB",39.861656,-104.673178,"Colorado",33.817722,-118.151611,"California"
2001,"MIA","IAD",25.79325,-80.290556,"Florida",38.944533,-77.455811,"Virginia"
2002,"PVD","SFO",41.732581,-71.420383,"Rhode Island",37.618972,-122.374889,"California"
2011,"BOS","MSP",42.364347,-71.005181,"Massachusetts",44.881956,-93.221767,"Minnesota"
2012,"MHT","DFW",42.932556,-71.435667,"New Hampshire",32.896828,-97.037997,"Texas"
2011,"OMA","SFO",41.303167,-95.894069,"Nebraska",37.618972,-122.374889,"California"
